"diffusion_input","diffusion_output_heat","diffusion_output_rank","name","selected","shared name"
"0.0","0.00295015532418175","11011","FBN3","false","FBN3"
"0.0","0.00658163146898826","7913","PHAX","false","PHAX"
"0.0","0.008079277331356835","6725","NACAD","false","NACAD"
"0.0","0.004057392760530314","9944","SMS","false","SMS"
"0.0","0.002990151765145465","10975","ASRGL1","false","ASRGL1"
"0.0","0.006588697088612559","7900","ZNF784","false","ZNF784"
"0.0","3.03000308175658E-4","16863","KIFC2","false","KIFC2"
"0.0","0.008080925357760236","6722","ZNF579","false","ZNF579"
"0.0","0.012494085703298803","3661","AAMP","false","AAMP"
"0.0","0.0016291897219955632","12843","KLHL5","false","KLHL5"
"0.0","0.006949669999882203","7613","ZNF282","false","ZNF282"
"0.0","0.012677458454079537","3585","FAM83D","false","FAM83D"
"0.0","0.005076487726340949","9075","FAM110A","false","FAM110A"
"0.0","0.00391750573546984","10073","ZNF227","false","ZNF227"
"0.0","0.015506607777795386","2291","BBS10","false","BBS10"
"0.0","0.002917364093962143","11037","CADM4","false","CADM4"
"0.0","0.005002721622937484","9126","LENG1","false","LENG1"
"0.0","0.002411983289362032","11635","CRIP2","false","CRIP2"
"0.0","4.716949209002443E-4","16028","LRRC75A-AS1","false","LRRC75A-AS1"
"0.0","0.00324316389463666","10729","MAN1B1","false","MAN1B1"
"0.0","0.00611079544486922","8272","DBI","false","DBI"
"0.0","0.006412881460351816","8050","ALAS1","false","ALAS1"
"0.0","0.009392753901152651","5640","ATP13A2","false","ATP13A2"
"0.0","0.01130695338344018","4287","CMTM6","false","CMTM6"
"0.0","0.01397615546381109","2951","ITFG1","false","ITFG1"
"0.0","0.005914329842564139","8454","PLXNA3","false","PLXNA3"
"0.0","0.0025978661422677643","11395","TCTEX1D2","false","TCTEX1D2"
"0.0","0.002283494088992145","11803","C22orf39","false","C22orf39"
"0.0","3.9426117955524987E-4","16393","ZFP28","false","ZFP28"
"0.0","0.001640163869587177","12823","ZNF775","false","ZNF775"
"0.0","0.0016586085054372532","12788","DONSON","false","DONSON"
"0.0","0.015316795590989836","2351","TMCO1","false","TMCO1"
"0.0","0.019520432164750846","1122","TM9SF3","true","TM9SF3"
"0.0","0.006063217612478883","8311","TM9SF2","false","TM9SF2"
"0.0","0.004555715775523451","9501","PIGN","false","PIGN"
"0.0","0.006070189040047342","8308","LPGAT1","false","LPGAT1"
"0.0","0.01713716521679985","1706","GOLT1B","true","GOLT1B"
"0.0","0.008795612163206129","6123","CLPTM1","false","CLPTM1"
"0.0","0.016801827383370885","1813","UNC93B1","true","UNC93B1"
"0.0","0.012848874650030965","3499","ATG9A","false","ATG9A"
"0.0","0.0030091356123541696","10953","DAAM1","false","DAAM1"
"0.0","0.009140208498473516","5840","YIPF5","false","YIPF5"
"0.0","0.01837240254974518","1371","STT3B","true","STT3B"
"0.0","0.010230625445017232","4972","SGPL1","false","SGPL1"
"0.0","0.019269742055191417","1171","MBOAT7","true","MBOAT7"
"0.0","0.010262453253338093","4960","SLC39A14","false","SLC39A14"
"0.0","0.009565477628788113","5496","TMEM259","false","TMEM259"
"1.0","0.3677930331526768","209","ABCC1","true","ABCC1"
"0.0","0.010730279897432422","4641","ACAD11","false","ACAD11"
"0.0","0.006077915915163172","8304","NFXL1","false","NFXL1"
"0.0","0.020262430530586514","982","GHITM","true","GHITM"
"0.0","0.007033595791451692","7548","HNRNPCL1","false","HNRNPCL1"
"0.0","0.0062507855398835944","8179","CCDC124","false","CCDC124"
"0.0","0.007889391836609845","6875","ZNF346","false","ZNF346"
"0.0","0.009787789362790277","5313","HAUS6","false","HAUS6"
"0.0","0.012494564984234145","3660","CDIPT","false","CDIPT"
"0.0","0.006180945422972881","8229","NLRX1","false","NLRX1"
"0.0","0.003642828736892745","10328","OAS3","false","OAS3"
"0.0","0.022022235940637964","739","SAMHD1","true","SAMHD1"
"0.0","0.014384991311791983","2767","CDKN2AIP","false","CDKN2AIP"
"0.0","0.0010832873527730606","14039","BNC2","false","BNC2"
"0.0","0.0026980359053760342","11290","GTPBP2","false","GTPBP2"
"0.0","0.012145490668975472","3832","GTPBP1","false","GTPBP1"
"0.0","0.018135139801180075","1431","CEP152","true","CEP152"
"0.0","0.004453709667241395","9588","SESTD1","false","SESTD1"
"1.0","0.0916285385219408","260","IQCB1","true","IQCB1"
"0.0","7.422514264535247E-4","15006","ZC3H12C","false","ZC3H12C"
"0.0","0.008386877781510016","6470","IQSEC1","false","IQSEC1"
"0.0","0.008756109288925333","6162","PLXDC2","false","PLXDC2"
"0.0","0.012102345947053936","3854","PALD1","false","PALD1"
"0.0","0.0018715860573238021","12404","ZBP1","false","ZBP1"
"0.0","0.004514254571013217","9538","AZI2","false","AZI2"
"0.0","0.011151671371769938","4366","MTPAP","false","MTPAP"
"0.0","4.6142918457307944E-4","16061","KIAA1407","false","KIAA1407"
"0.0","0.024147128523831166","565","GNG2","true","GNG2"
"0.0","0.007408480624388951","7270","ITIH1","false","ITIH1"
"0.0","0.0021386330422121557","12004","AKR1C1","false","AKR1C1"
"0.0","5.365291484173997E-4","15729","ZNF234","false","ZNF234"
"0.0","0.014781961138897624","2587","WDR1","false","WDR1"
"0.0","0.012461619808319845","3677","SHBG","false","SHBG"
"0.0","0.001727129356872812","12661","TCEAL8","false","TCEAL8"
"0.0","0.007579237753647443","7145","PRAP1","false","PRAP1"
"0.0","0.022123935534558912","726","COX6A1","true","COX6A1"
"0.0","9.672903243630815E-4","14327","CD164","false","CD164"
"0.0","0.001411980292606721","13273","C21orf58","false","C21orf58"
"0.0","0.0035771492205929627","10388","POMP","false","POMP"
"0.0","0.016209659747788867","2010","CUTA","false","CUTA"
"0.0","0.012026145231472904","3902","ITIH4","false","ITIH4"
"0.0","9.551619955649144E-4","14361","SHISA5","false","SHISA5"
"0.0","0.004720278350012827","9358","C12orf10","false","C12orf10"
"0.0","1.7517899314698802E-4","17735","LOC284014","false","LOC284014"
"0.0","0.00931559032939368","5702","ATRN","false","ATRN"
"0.0","0.0012371789595146511","13661","TM7SF2","false","TM7SF2"
"0.0","0.012661805817740497","3595","RRP9","false","RRP9"
"0.0","0.007036075918367692","7544","PLIN2","false","PLIN2"
"0.0","0.0014848379964719864","13116","SERF1A","false","SERF1A"
"0.0","0.0076064634904208575","7121","YBEY","false","YBEY"
"0.0","0.004470159035121415","9576","RGS13","false","RGS13"
"0.0","0.0036828622776661113","10292","ACOT13","false","ACOT13"
"1.0","0.5486178267112093","165","ABCB6","true","ABCB6"
"0.0","3.39883271416689E-4","16652","CYP4A11","false","CYP4A11"
"1.0","0.8049479296923362","93","CXCL2","true","CXCL2"
"0.0","0.004995055203202078","9131","ADAMTS2","false","ADAMTS2"
"0.0","0.004856375609902045","9244","PFKFB1","false","PFKFB1"
"0.0","2.239915057649918E-4","17383","CPXM1","false","CPXM1"
"0.0","4.231443562288388E-4","16246","AEBP1","false","AEBP1"
"0.0","0.0049879024037664515","9133","AZU1","false","AZU1"
"0.0","0.013114394577586874","3359","CLEC4G","false","CLEC4G"
"0.0","0.0014634927180212883","13158","BPGM","false","BPGM"
"0.0","0.006483634778466247","7982","NCAPH","false","NCAPH"
"0.0","0.004534356823796489","9526","RHOT1","false","RHOT1"
"0.0","0.0063017163739902","8129","TMUB1","false","TMUB1"
"0.0","0.011158933451555343","4356","CKMT1A","false","CKMT1A"
"0.0","0.003245959458621863","10725","ZNHIT1","false","ZNHIT1"
"0.0","0.029057995757941258","369","GLIS2","true","GLIS2"
"0.0","0.025530962401095387","492","COLEC12","true","COLEC12"
"0.0","0.0014918001253098987","13097","KIAA1551","false","KIAA1551"
"0.0","0.011973257735381512","3937","CEP295","false","CEP295"
"0.0","0.00565107066380791","8654","RDH13","false","RDH13"
"0.0","0.011031727713413306","4437","COA7","false","COA7"
"0.0","0.01579029059809804","2163","DNAJC11","false","DNAJC11"
"0.0","0.004714350079087607","9363","IBA57","false","IBA57"
"0.0","0.012338943437887618","3749","MTX2","false","MTX2"
"0.0","0.005140060546518009","9032","MINOS1","false","MINOS1"
"0.0","0.006697619627116847","7824","MIS18A","false","MIS18A"
"0.0","7.945161621567602E-4","14815","ZNF91","false","ZNF91"
"0.0","5.045593029413598E-4","15872","ZNF230","false","ZNF230"
"0.0","0.0011805798228846935","13791","ZNF211","false","ZNF211"
"0.0","0.0022599724508577763","11844","ZNF17","false","ZNF17"
"0.0","0.01807879397496361","1449","MRC2","true","MRC2"
"0.0","0.0013677810328401872","13357","CCSER1","false","CCSER1"
"0.0","0.010354850190200186","4900","CCDC93","false","CCDC93"
"0.0","0.0013905481942749613","13315","CCNI","false","CCNI"
"0.0","0.002631232837959936","11366","MPPED1","false","MPPED1"
"0.0","0.0023042327733761676","11777","GNPTAB","false","GNPTAB"
"0.0","0.0010888325841573027","14022","ZNF365","false","ZNF365"
"0.0","0.004122617861667223","9878","AGTPBP1","false","AGTPBP1"
"0.0","0.0015405758041509706","12989","TIAM2","false","TIAM2"
"0.0","0.004609445732899278","9459","CEP57L1","false","CEP57L1"
"0.0","0.003945877654789761","10048","DPYSL3","false","DPYSL3"
"0.0","0.01168512507733525","4099","SRGAP3","false","SRGAP3"
"0.0","0.009351997905354254","5671","PDE4B","false","PDE4B"
"0.0","0.00954521474065637","5509","CCDC24","false","CCDC24"
"0.0","0.013314263276416","3276","CEP170","false","CEP170"
"0.0","1.319338081811088E-4","18606","FBXO41","false","FBXO41"
"0.0","0.005196899561579599","8994","MEMO1","false","MEMO1"
"0.0","0.00456245208964506","9498","DIXDC1","false","DIXDC1"
"0.0","0.007575545727585544","7150","SFR1","false","SFR1"
"0.0","0.017692921788236435","1559","CCDC136","true","CCDC136"
"0.0","0.015596776144447967","2247","EXOC1","false","EXOC1"
"0.0","0.00668161758165352","7840","MYT1L","false","MYT1L"
"0.0","0.001529218982879399","13020","KIF3C","false","KIF3C"
"0.0","0.003422883966544586","10549","HLA-DRB5","false","HLA-DRB5"
"0.0","0.0013997025934341083","13300","HLA-DRB4","false","HLA-DRB4"
"0.0","0.009891903179606327","5232","MRAP","false","MRAP"
"1.0","0.9707626990525798","10","MC2R","true","MC2R"
"0.0","0.0021926251288600074","11926","HACE1","false","HACE1"
"0.0","0.0010760887883900952","14052","MVB12B","false","MVB12B"
"0.0","0.007544066054430786","7171","MVB12A","false","MVB12A"
"0.0","0.004356040035762411","9662","SRGAP1","false","SRGAP1"
"0.0","0.0033805267801890583","10584","DMXL1","false","DMXL1"
"0.0","0.017837381053520195","1513","PHACTR4","true","PHACTR4"
"0.0","0.004250893673624376","9763","NOL7","false","NOL7"
"0.0","0.008506123410455793","6367","KIAA0020","false","KIAA0020"
"0.0","0.002730482267108045","11257","DOCK11","false","DOCK11"
"0.0","0.017186214043192444","1694","LACTB","true","LACTB"
"0.0","0.005143901427215205","9028","PPIL2","false","PPIL2"
"0.0","0.0015349603093179423","13001","FAM178A","false","FAM178A"
"0.0","0.00926605572965007","5747","NEXN","false","NEXN"
"0.0","0.0037158689304535707","10261","ARMC1","false","ARMC1"
"0.0","0.004650032897986526","9416","DOCK3","false","DOCK3"
"0.0","0.001747053995093838","12621","SCAPER","false","SCAPER"
"0.0","0.006046411612460413","8328","DDAH1","false","DDAH1"
"0.0","0.0033231507543517104","10650","CDC37L1","false","CDC37L1"
"0.0","0.008651300053607496","6250","RPS4Y1","false","RPS4Y1"
"0.0","0.023463281966908656","611","OPALIN","true","OPALIN"
"0.0","0.0014974914165649762","13085","FBXO9","false","FBXO9"
"0.0","0.0012410841453696201","13653","TRIM40","false","TRIM40"
"0.0","0.002634757671437545","11361","SPAG1","false","SPAG1"
"0.0","0.013917940441954841","2983","NDRG2","false","NDRG2"
"0.0","0.009112635518775607","5867","EDC4","false","EDC4"
"0.0","0.016370316800513766","1966","LATS2","false","LATS2"
"0.0","0.002375378276140147","11673","IFIH1","false","IFIH1"
"0.0","0.006118198323263209","8267","FBXL14","false","FBXL14"
"0.0","9.736048698758481E-4","14302","MTCO2P1","false","MTCO2P1"
"0.0","0.009110160115604246","5869","TTC3","false","TTC3"
"0.0","0.0077276042491277","7009","MARCH6","false","MARCH6"
"0.0","0.0012064356474629696","13726","ATXN3L","false","ATXN3L"
"0.0","0.0016235731938212471","12854","ZFYVE28","false","ZFYVE28"
"0.0","0.006826074637304286","7725","GORAB","false","GORAB"
"0.0","0.003384278688931337","10582","ZNF787","false","ZNF787"
"0.0","0.0019523909358957453","12268","TCEB3C","false","TCEB3C"
"0.0","0.011732048080589405","4071","AMHR2","false","AMHR2"
"0.0","0.010605615246387253","4723","GPR113","false","GPR113"
"0.0","0.001874014746098235","12398","QRFPR","false","QRFPR"
"0.0","0.022712860401334013","674","UQCRH","true","UQCRH"
"0.0","0.007680797525976952","7054","PGAP1","false","PGAP1"
"0.0","0.012579601226014411","3626","LANCL1","false","LANCL1"
"0.0","0.0029611001220133898","11002","MCF2L2","false","MCF2L2"
"0.0","0.014278187399339488","2805","CHCHD2","false","CHCHD2"
"0.0","0.002855130494817728","11111","FBXO42","false","FBXO42"
"0.0","0.006339667336294564","8109","SMTN","false","SMTN"
"0.0","0.007391724349615336","7285","ESPL1","false","ESPL1"
"0.0","0.006881546079636875","7673","SLAIN2","false","SLAIN2"
"0.0","0.017512513136051556","1608","RCN1","true","RCN1"
"0.0","0.005594065037618352","8696","TUBA3E","false","TUBA3E"
"0.0","0.011107885253348061","4393","CHORDC1","false","CHORDC1"
"0.0","0.00483086390790557","9273","PRR5L","false","PRR5L"
"0.0","0.007980669016160895","6809","DHRS4","false","DHRS4"
"0.0","0.006012103224808999","8363","PRR5","false","PRR5"
"0.0","0.0029146743500177825","11039","PNMA3","false","PNMA3"
"0.0","0.01595528740057319","2114","WDR92","false","WDR92"
"0.0","0.012208783638497148","3804","LLGL2","false","LLGL2"
"0.0","0.016702388263391422","1850","CHCHD4","true","CHCHD4"
"0.0","0.0020483956818518117","12128","KCTD20","false","KCTD20"
"0.0","0.0034782151197218585","10498","ADCK2","false","ADCK2"
"0.0","0.0013118138658363442","13488","ADORA3","false","ADORA3"
"0.0","0.003840780524660039","10145","TBC1D1","false","TBC1D1"
"0.0","0.0012505952927941177","13634","TMEM102","false","TMEM102"
"0.0","1.4525461268054566E-4","18358","SNAP23P","false","SNAP23P"
"0.0","0.004317759406154093","9703","CFAP20","false","CFAP20"
"0.0","2.681827112634115E-4","17102","IGKV1-12","false","IGKV1-12"
"0.0","0.007574530589774326","7151","SAMD4A","false","SAMD4A"
"0.0","0.014953964933434278","2507","RASAL2","false","RASAL2"
"0.0","0.008787545703071805","6133","MFAP1","false","MFAP1"
"0.0","0.012487785840595502","3663","RIOK1","false","RIOK1"
"0.0","0.0018253882552079488","12477","ALS2","false","ALS2"
"0.0","0.012722276558714201","3563","EBP","false","EBP"
"0.0","0.017048033923085192","1732","CASC4","true","CASC4"
"0.0","0.0014549837064120556","13179","PCDH17","false","PCDH17"
"0.0","0.009937835879149221","5194","TMEM161A","false","TMEM161A"
"0.0","0.008854240236406949","6071","RORB","false","RORB"
"0.0","0.0021216070111648956","12026","LIN52","false","LIN52"
"0.0","0.0026353790505890687","11358","ACO1","false","ACO1"
"0.0","0.015662694125163214","2221","STAU1","false","STAU1"
"0.0","0.004055344573983767","9946","RBMXL2","false","RBMXL2"
"0.0","0.006363502759059362","8096","EEF1A1P5","false","EEF1A1P5"
"0.0","0.004443915233181973","9595","XPNPEP3","false","XPNPEP3"
"0.0","0.00978604155843216","5314","PCSK1","false","PCSK1"
"0.0","0.007097995378741215","7497","FBXO8","false","FBXO8"
"0.0","0.003955515149717716","10036","UBR7","false","UBR7"
"0.0","0.01348438087521453","3205","RPL17","false","RPL17"
"0.0","0.009502159927067154","5539","RBM28","false","RBM28"
"0.0","0.013725815116408939","3071","SCYL2","false","SCYL2"
"0.0","0.009775628852492712","5321","JKAMP","false","JKAMP"
"0.0","0.003139823885956307","10822","BRWD3","false","BRWD3"
"0.0","0.0015903968192394929","12912","KBTBD2","false","KBTBD2"
"0.0","0.015784258866563646","2166","UBXN10","false","UBXN10"
"0.0","0.008213175288239328","6616","UBXN8","false","UBXN8"
"0.0","0.022648896557466967","685","UBXN7","true","UBXN7"
"0.0","0.023813447631567116","580","TRIM13","true","TRIM13"
"0.0","3.2260482095829244E-4","16755","PHKG1","false","PHKG1"
"0.0","0.005924637068236447","8446","IRF2BP2","false","IRF2BP2"
"0.0","0.019188579876560915","1201","NEDD1","true","NEDD1"
"0.0","0.002315642664099771","11758","NFATC3","false","NFATC3"
"0.0","0.019087471917911245","1218","CC2D1A","true","CC2D1A"
"0.0","0.010262735361034107","4959","WDHD1","false","WDHD1"
"0.0","0.0045643144891558615","9495","PHKG2","false","PHKG2"
"0.0","0.006930822582203247","7631","KLHL21","false","KLHL21"
"0.0","0.007082170895136736","7511","CORO7","false","CORO7"
"0.0","0.01211453926144868","3849","DEPTOR","false","DEPTOR"
"0.0","0.0179173848996026","1494","ACSL3","true","ACSL3"
"0.0","0.020776193025309312","898","ACSL4","true","ACSL4"
"0.0","0.020442946170800523","948","SFTPC","true","SFTPC"
"0.0","8.533015602657383E-4","14632","GRK7","false","GRK7"
"0.0","0.0052634690234338085","8941","GBA","false","GBA"
"0.0","0.001746742010639368","12623","SPANXN3","false","SPANXN3"
"0.0","9.521875241085327E-4","14376","C11orf63","false","C11orf63"
"0.0","0.00627723622426441","8148","SGK2","false","SGK2"
"0.0","5.880792636013986E-4","15527","ERMN","false","ERMN"
"0.0","0.002244265292254187","11869","STK31","false","STK31"
"0.0","0.02641132581395505","453","TRIM44","true","TRIM44"
"0.0","0.021165314800682743","837","TRIM52","true","TRIM52"
"0.0","0.0035267389024547864","10433","ANKRD13D","false","ANKRD13D"
"0.0","0.006523791967656991","7953","CAMK1D","false","CAMK1D"
"0.0","5.417342577261885E-4","15711","RASGEF1A","false","RASGEF1A"
"0.0","0.009648348371521112","5424","PSD4","false","PSD4"
"0.0","0.012012612986539392","3909","DUSP23","false","DUSP23"
"0.0","0.006096456253166913","8292","RUSC1","false","RUSC1"
"0.0","0.007139669312451265","7464","CKMT1B","false","CKMT1B"
"0.0","0.020240329884524247","987","CAD","true","CAD"
"0.0","0.008382280621184018","6476","HNRNPLL","false","HNRNPLL"
"0.0","0.01774515770378013","1546","NFS1","true","NFS1"
"0.0","0.005462328400091248","8792","PRPF39","false","PRPF39"
"0.0","5.819560442438692E-5","19306","ZNF233","false","ZNF233"
"0.0","0.007310598585436034","7337","VPS52","false","VPS52"
"0.0","0.01920762558166708","1194","RPS17","true","RPS17"
"0.0","0.0037279621089555924","10249","RBM12B","false","RBM12B"
"0.0","0.01466188820984321","2631","PCSK6","false","PCSK6"
"0.0","0.0018720220863053792","12403","OLIG1","false","OLIG1"
"0.0","0.01077662503686867","4615","NOXA1","false","NOXA1"
"0.0","0.016090041630531644","2059","MIA3","false","MIA3"
"0.0","0.016983999104236903","1754","CYSRT1","true","CYSRT1"
